"wt_full_W6" "wt_full_W9" "regretsIHaveAFewW6" "euRefExpectationW7" "euRefExpectationW8" "econPersonalRetroW8" "euRefTurnoutRetroW9" "euRefVoteW9" "regretsIHaveAFewW9" "ageGroup" "ns_secW1W2W3W4W5" "ns_sec_analyticW1W2W3W4W5" "gender" "gor" "education"
"32567" NA NA NA NA NA NA NA NA NA 5 NA NA 2 11 17
"32568" 0.11066970176964 NA 0 74 58 NA NA NA NA 4 NA NA 1 11 13
"32569" 0.037743660618143 0.040528908687779 0 6 NA NA 1 1 0 7 NA NA 1 11 1
"32570" 0.751886056709767 0.599934916264109 0 65 58 1 1 1 0 6 NA NA 2 5 1
"32571" 0.0254450532512694 NA 0 NA 42 3 NA NA NA 7 NA NA 1 10 9
"32572" 2.7915439846262 2.12640409354236 0 48 52 NA 1 1 0 5 NA NA 1 5 8
"32573" 0.129397714097659 0.137864985497987 0 NA 9999 3 1 0 0 7 NA NA 2 11 4
"32574" 0.163765135675107 NA 0 56 9999 3 NA NA NA 7 NA NA 2 11 15
"32575" NA NA NA NA NA NA NA NA NA 2 NA NA 1 10 9
"32576" 0.901184663278699 NA 0 NA NA NA NA NA NA 4 NA NA 1 7 11
"32577" 0.13555854957656 0.198932884427493 1 41 41 NA 1 0 0 5 NA NA 1 11 18
"32578" 1.47934644148801 NA 0 NA NA NA NA NA NA 4 NA NA 1 10 16
"32579" 0.520128045966767 0.618894034810027 0 69 78 NA 1 1 0 6 NA NA 2 10 16
"32580" 0.163670829904548 1.01509522141885 0 NA 9999 4 1 0 0 6 NA NA 2 11 16
"32581" NA NA NA NA NA NA NA NA NA 5 NA NA 1 10 8
"32582" NA NA NA NA NA NA NA NA NA 7 NA NA 1 11 16
"32583" 0.42247745464345 0.222119722906233 0 31 47 3 1 0 0 7 NA NA 2 10 17
"32584" 0.301535092208191 0.3061687982511 0 64 46 2 1 1 0 5 NA NA 1 11 9
"32585" 0.63754784466189 NA 0 NA NA NA NA NA NA 4 NA NA 1 3 3
"32586" 0.0624943232468234 0.0786829410790393 0 44 46 NA 1 0 0 7 NA NA 1 7 16
"32587" 0.0440607640444599 0.0432173749979074 0 9999 51 NA 1 0 0 6 NA NA 2 11 16
"32588" 1.95102321201554 1.97689855580522 0 27 54 NA 1 1 0 5 NA NA 1 10 9
"32589" 2.06346407766223 NA 0 NA NA NA NA NA NA 5 NA NA 2 2 6
"32590" 0.28722866428137 NA 0 35 44 4 NA NA NA 5 NA NA 2 11 16
"32591" 1.33936077740783 NA 0 NA NA NA NA NA NA 5 NA NA 2 10 13
"32592" 0.516700420713104 NA 0 NA NA NA NA NA NA 1 NA NA 1 10 19
"32593" NA NA NA NA NA NA NA NA NA 6 NA NA 2 10 4
"32594" 0.421580312619216 0.508165481564673 0 9999 68 NA 1 1 0 5 NA NA 2 11 18
"32595" 0.111919924708224 0.0762632267327216 0 NA 36 1 1 0 0 7 NA NA 1 11 18
"32596" 0.314320835858401 NA 0 NA 48 2 NA NA NA 6 NA NA 1 8 11
"32597" NA NA NA NA NA NA NA NA NA 7 NA NA 2 11 1
"32598" NA NA NA NA NA NA NA NA NA 5 NA NA 2 10 6
"32599" 0.100520271912351 NA 0 NA NA NA NA NA NA 5 NA NA 1 10 16
"32600" 1.97808280606813 0.441967969922245 0 26 3 NA 1 1 0 6 NA NA 1 4 9
"32601" 0.598181188026651 0.244560329701529 0 54 53 NA 1 0 0 6 NA NA 1 7 17
"32602" NA NA NA NA 9999 3 NA NA NA 7 NA NA 2 10 9
"32603" 0.153125173056067 NA 9999 9999 51 NA NA NA NA 6 NA NA 2 11 20
"32604" 0.34819420385746 NA 0 NA 46 3 NA NA NA 7 NA NA 2 7 11
"32605" 2.09484474637412 2.27790569901827 0 54 56 2 1 0 0 7 NA NA 1 2 18
"32606" 0.835030632103528 NA 9999 9999 9999 NA NA NA NA 2 NA NA 2 7 11
"32607" 0.265379583000481 NA 0 NA 48 2 NA NA NA 6 NA NA 2 11 18
"32608" 0.887310114646911 1.31557753608969 0 63 66 NA 1 0 0 4 NA NA 1 11 16
"32609" 0.89285495193688 0.948839685148265 0 46 53 NA 1 0 0 7 NA NA 2 11 15
"32610" 0.115802674561047 0.275181525753238 0 NA 52 3 1 0 0 6 NA NA 1 10 7
"32611" 0.198263976783562 0.589310429589124 0 70 52 NA 1 1 0 7 NA NA 2 11 12
"32612" NA 0.325990785443989 NA 53 55 3 1 1 0 6 NA NA 1 11 6
"32613" NA NA NA NA NA NA NA NA NA 5 NA NA 2 10 11
"32614" 0.211157268384963 0.391228176611497 0 45 NA NA 1 0 0 4 NA NA 2 11 17
"32615" 0.25328852027965 0.318261409665192 0 62 46 3 1 1 0 6 NA NA 2 11 17
"32616" NA NA NA NA 55 3 NA NA NA 6 NA NA 1 10 3
"32617" 0.185341110499796 0.159392915176922 0 47 60 2 1 0 0 7 NA NA 1 10 18
"32618" 0.0453431157348067 NA 0 NA 75 3 NA NA NA 6 NA NA 2 10 17
"32619" NA 0.167623590973883 NA 45 45 3 1 0 0 6 NA NA 1 11 17
"32620" 0.54019795449918 0.729951665349415 0 NA 51 5 1 1 0 7 NA NA 2 11 10
"32621" NA NA NA NA NA NA NA NA NA 2 NA NA 2 6 11
"32622" 0.0730449507478403 0.123893891868398 0 48 48 4 1 1 0 6 NA NA 1 11 9
"32623" 1.92660188992649 NA 0 NA NA NA NA NA NA 6 NA NA 1 5 6
"32624" NA NA NA NA NA NA NA NA NA 4 NA NA 2 10 18
"32625" 2.47993199026535 0.884192896080575 0 36 57 NA 1 0 0 2 NA NA 1 9 11
"32626" 0.137937531733453 0.322505887204202 NA 50 55 3 1 1 0 6 NA NA 1 10 18
"32627" NA NA NA NA NA NA NA NA NA 6 NA NA 2 11 16
"32628" 1.11287056307257 NA 0 9999 9999 NA NA NA NA 6 NA NA 2 3 16
"32629" 0.199021191951337 0.202125032458596 0 NA 66 1 1 1 0 7 NA NA 1 11 9
"32630" NA NA NA NA NA NA NA NA NA 3 NA NA 2 3 11
"32631" 1.92660188992649 1.8946784626898 0 62 NA NA 1 1 0 6 NA NA 1 5 20
"32632" 1.67662828241967 1.43958142945388 0 17 NA NA 1 0 0 6 NA NA 1 4 5
"32633" NA NA NA NA NA NA NA NA NA 7 NA NA 1 11 10
"32634" 0.231283477646962 NA 0 NA NA NA NA NA NA 6 NA NA 2 10 9
"32635" 2.13029972162707 NA NA NA NA NA NA NA NA 6 NA NA 2 3 19
"32636" 0.13170457811184 0.142739581946463 0 59 52 3 1 1 0 7 NA NA 1 10 18
"32637" 0.0624943232468234 NA 0 NA NA NA NA NA NA 6 NA NA 1 7 11
"32638" 0.11066970176964 0.0762632267327216 0 57 58 NA 1 0 0 6 NA NA 1 11 16
"32639" NA NA NA NA NA NA NA NA NA 4 NA NA 1 10 17
"32640" 2.13029972162707 0.89220211547292 0 87 NA NA 1 1 0 6 NA NA 2 3 18
"32641" 0.835707644294797 NA 0 NA NA NA NA NA NA 5 NA NA 2 11 16
"32642" 0.396229198184255 0.560721382419035 0 58 50 NA 1 1 9999 6 NA NA 1 10 16
"32643" 0.344164585493335 NA 0 NA NA NA NA NA NA 7 NA NA 2 11 18
"32644" NA NA NA NA NA NA NA NA NA 4 NA NA 1 4 3
"32645" 0.102231035112346 0.117932451084852 0 7 NA NA 1 0 0 6 NA NA 1 10 7
"32646" 1.40194853431238 NA NA NA NA NA NA NA NA 5 NA NA 1 2 18
"32647" 1.10697122457841 1.68014782244767 0 39 50 1 1 1 1 6 NA NA 2 11 17
"32648" 0.203998911266086 0.215284701174685 0 2 45 NA 1 0 0 4 NA NA 2 11 18
"32649" 0.275514930764685 1.28086979696575 1 NA 50 3 1 1 0 4 NA NA 1 11 17
"32650" 0.462013930755178 0.325990785443989 0 9999 51 NA 1 0 0 6 NA NA 1 11 1
"32651" NA 0.157431178114774 NA 60 NA NA 0 NA NA 5 NA NA 1 11 19
"32652" 1.16387409527702 NA 0 NA NA NA NA NA NA 6 NA NA 2 10 9
"32653" NA 0.360727037266756 NA 99 100 4 1 1 0 7 NA NA 1 10 18
"32654" 0.16600656100288 0.237840183065662 0 35 48 NA 1 0 0 5 NA NA 2 7 17
"32655" 0.486952035950263 NA 0 78 55 3 NA NA NA 4 NA NA 1 11 18
"32656" 0.253434463017844 0.375036772009814 0 28 NA NA 1 0 0 5 NA NA 2 11 17
"32657" 0.37930635801513 NA 0 33 38 4 NA NA NA 5 NA NA 1 11 13
"32658" NA NA NA NA NA NA NA NA NA 6 NA NA 1 11 12
"32659" 0.294356867261638 0.294364929683055 0 42 45 NA 1 0 0 7 NA NA 2 11 9
"32660" NA NA NA NA NA NA NA NA NA 5 NA NA 1 4 1
"32661" 0.86432470116729 0.859121011188719 0 51 NA NA 1 1 0 6 NA NA 1 10 16
"32662" NA NA NA NA NA NA NA NA NA 2 NA NA 1 6 15
"32663" 0.272753086048917 NA 0 NA NA NA NA NA NA 6 NA NA 1 11 16
"32664" 0.0575726467688956 0.0808593747666548 0 33 49 4 1 0 0 7 NA NA 2 10 16
"32665" 1.37668921660881 0.819223284949793 NA 9999 15 NA 9999 NA NA 5 NA NA 1 3 1
"32666" NA NA NA NA NA NA NA NA NA 6 NA NA 2 8 11
"32667" 1.02717703417581 0.757379189210482 0 62 49 NA 1 1 0 6 NA NA 2 11 16
"32668" 0.912401382284257 0.870267668870732 0 58 63 NA 1 1 0 6 NA NA 1 7 18
"32669" 0.545341348098975 0.573776455699188 0 94 52 NA 1 1 0 7 NA NA 2 11 18
"32670" NA NA NA NA NA NA NA NA NA 5 NA NA 1 7 11
"32671" NA NA NA 57 NA NA NA NA NA 6 NA NA 1 10 1
"32672" 0.473327157998898 0.651784220929608 0 28 34 3 1 0 0 4 NA NA 1 7 16
"32673" 0.200546816254246 0.167623590973883 0 36 54 NA 1 0 0 6 NA NA 1 11 16
"32674" 0.423019114132113 0.578268780120734 0 77 53 NA 1 1 0 6 NA NA 1 10 18
"32675" 0.524955388235854 0.34199234949469 NA 48 45 NA 1 1 0 6 NA NA 2 7 9
"32676" 2.78817907364059 2.49252653973295 0 54 50 NA 1 0 0 7 NA NA 2 10 9
"32677" NA NA NA NA NA NA NA NA NA 6 NA NA 1 11 16
"32678" 3.24590063625226 0.914399360912227 0 26 17 2 1 0 0 6 NA NA 2 10 9
"32679" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 5
"32680" NA 0.0434264692481044 NA 63 NA NA 1 0 0 7 NA NA 2 10 16
"32681" 0.147056127420348 0.0762632267327216 0 54 49 NA 1 1 0 7 NA NA 1 11 12
"32682" 0.124556730637806 0.141948397955729 0 50 50 NA 1 0 0 7 NA NA 1 10 16
"32683" NA NA NA NA NA NA NA NA NA 4 NA NA 1 11 16
"32684" 1.12736905219786 0.611640349315265 0 64 60 NA 1 0 0 5 NA NA 1 11 5
"32685" NA NA NA 61 NA NA NA NA NA 6 NA NA 1 10 1
"32686" 0.201098097183828 0.209505373178027 0 45 42 NA 1 1 0 6 NA NA 1 11 16
"32687" 0.339854384040843 NA NA NA NA NA NA NA NA 4 NA NA 1 11 16
"32688" 0.332508578752876 NA 0 NA NA NA NA NA NA 4 NA NA 2 11 18
"32689" NA NA NA 42 NA NA NA NA NA 2 NA NA 1 6 9
"32690" 1.88039979910157 NA 0 NA NA NA NA NA NA 7 NA NA 2 3 1
"32691" 0.235833378287504 0.233389763893848 0 26 41 NA 1 0 0 6 NA NA 1 11 6
"32692" 3.07594907366753 2.57658407912163 0 9999 42 NA 1 0 0 4 NA NA 2 9 16
"32693" NA NA NA NA 50 1 NA NA NA 4 NA NA 2 11 16
"32694" NA NA NA NA NA NA NA NA NA 6 NA NA 2 11 7
"32695" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 16
"32696" NA NA NA NA NA NA NA NA NA 1 NA NA 2 6 9
"32697" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 17
"32698" NA NA NA NA NA NA NA NA NA 2 NA NA 1 11 20
"32699" NA NA NA NA NA NA NA NA NA 4 NA NA 1 11 17
"32700" 1.55265992675331 1.10426626048881 0 76 100 NA 1 1 0 6 NA NA 2 4 9
"32701" NA NA NA NA NA NA NA NA NA 2 NA NA 2 11 16
"32702" 0.0373435424813984 0.0448549508255584 0 46 50 3 1 0 0 5 NA NA 1 11 17
"32703" 0.0507071200978969 0.549253802841217 0 47 49 NA 1 0 0 5 NA NA 2 10 16
"32704" NA NA NA NA NA NA NA NA NA 4 NA NA 1 11 18
"32705" 0.464651757668978 NA 0 43 NA NA NA NA NA 6 NA NA 2 10 8
"32706" 0.429852151562148 0.19500999718842 NA 66 81 NA 1 1 0 7 NA NA 1 5 9
"32707" 0.255885736722439 0.374177146864888 0 37 61 NA 1 0 0 4 NA NA 1 10 5
"32708" 0.773651601779289 0.479159537108134 0 57 67 3 1 1 9999 6 NA NA 2 10 16
"32709" NA NA NA NA NA NA NA NA NA 2 NA NA 2 6 9
"32710" 0.230036798623701 0.0537693315889589 0 63 54 NA 1 0 0 6 NA NA 1 11 3
"32711" NA NA NA NA NA NA NA NA NA 5 NA NA 1 11 7
"32712" 1.51879014830822 NA 0 35 NA NA NA NA NA 2 NA NA 2 3 11
"32713" NA 0.0511635279413231 NA 91 57 NA 1 1 0 6 NA NA 1 10 18
"32714" 0.175360182019472 NA 0 NA NA NA NA NA NA 5 NA NA 1 11 12
"32715" 0.43748681952094 0.766597908058851 0 39 60 NA 1 1 0 6 NA NA 1 7 9
"32716" 0.169568800618377 0.285851962365546 0 48 86 NA 1 0 0 5 NA NA 1 11 12
"32717" NA NA NA NA NA NA NA NA NA 4 NA NA 2 11 16
"32718" 0.222803323137148 0.3061687982511 0 48 54 NA 1 0 0 5 NA NA 1 11 12
"32719" 0.169568800618377 NA 0 NA NA NA NA NA NA 5 NA NA 1 11 10
"32720" 0.0924453445952952 0.116918194480318 0 42 40 NA 1 0 0 6 NA NA 1 11 17
"32721" NA NA NA NA NA NA NA NA NA 4 NA NA 1 11 17
"32722" 0.301503281965271 0.405422030095197 0 9999 40 NA 1 0 0 5 NA NA 1 7 18
"32723" 0.3166622284636 0.319136253063733 0 35 55 NA 1 0 0 7 NA NA 1 11 5
"32724" 0.474640534555664 0.29215326398866 0 60 76 2 1 1 0 6 NA NA 1 11 18
"32725" 0.273155600545938 NA 1 NA NA NA NA NA NA 3 NA NA 2 11 16
"32726" NA NA NA NA NA NA NA NA NA 7 NA NA 2 10 9
"32727" 0.132366240097216 0.0839073378080141 0 9999 48 NA 1 0 1 6 NA NA 1 11 16
"32728" 0.113143499103105 NA 0 NA NA NA NA NA NA 6 NA NA 2 10 17
"32729" NA NA NA NA NA NA NA NA NA 6 NA NA 2 11 15
"32730" 0.0863893137328705 NA 0 NA NA NA NA NA NA 6 NA NA 1 11 18
"32731" 0.0396173169171656 NA 0 NA 24 3 NA NA NA 5 NA NA 2 10 17
"32732" 0.175461223097471 0.273924305281978 0 34 50 NA 1 0 0 6 NA NA 1 11 18
"32733" 1.06340907339698 NA 0 46 NA NA NA NA NA 3 NA NA 2 10 17
"32734" 0.394367156701163 NA 1 NA NA NA NA NA NA 6 NA NA 1 11 18
"32735" 0.111919924708224 0.0762632267327216 0 51 51 NA 1 0 0 7 NA NA 1 11 17
"32736" 0.462013930755178 2.14628137169491 0 37 50 NA 1 1 0 5 NA NA 1 11 15
"32737" 0.306117463817927 NA 0 NA NA NA NA NA NA 3 NA NA 1 11 18
"32738" 2.79913456329477 1.17705615166298 NA 0 NA NA 1 0 0 7 NA NA 1 7 18
"32739" 0.194280751957784 NA NA 45 NA NA NA NA NA 7 NA NA 1 11 1
"32740" NA NA NA NA NA NA NA NA NA 7 NA NA 1 10 11
"32741" 0.0254450532512694 NA 0 50 51 3 NA NA NA 6 NA NA 1 10 17
"32742" 2.7444108778229 2.41894461627354 1 51 92 NA 1 1 1 5 NA NA 1 3 5
"32743" NA 0.200694616359625 NA 79 39 NA 1 0 0 6 NA NA 2 10 17
"32744" 1.86910780650185 1.74179398274955 0 51 50 NA 1 0 0 7 NA NA 1 8 9
"32745" 0.181847192376928 NA 0 NA NA NA NA NA NA 7 NA NA 1 11 18
"32746" 0.158407089045466 0.162653985566252 0 45 48 NA 1 0 0 6 NA NA 2 11 16
"32747" 0.456813498814228 NA NA 55 NA NA NA NA NA 5 NA NA 1 2 8
"32748" NA NA NA NA NA NA NA NA NA 5 NA NA 2 9 1
"32749" 0.102277720268538 0.123733638481249 0 57 51 NA 1 0 0 7 NA NA 2 7 14
"32750" 0.121181907045361 0.178739709206028 0 53 53 NA 1 1 0 4 NA NA 1 10 16
"32751" 1.98593363437414 2.08141424130834 0 46 48 2 1 0 0 5 NA NA 1 5 14
"32752" 0.357308881383242 NA 0 NA 51 4 NA NA NA 4 NA NA 1 11 18
"32753" 0.250777456515584 NA 0 NA NA NA NA NA NA 6 NA NA 2 11 16
"32754" 0.597981970848341 0.405514032997686 0 64 NA NA 1 1 0 2 NA NA 1 8 16
"32755" 3.33074333624191 4.77977869304474 NA 66 67 9999 1 1 0 2 NA NA 1 7 6
"32756" 0.0436629805279493 NA 0 47 53 NA NA NA NA 7 NA NA 2 11 17
"32757" 2.01425073128063 2.40000696910124 0 29 25 NA 1 1 0 5 NA NA 2 9 9
"32758" 2.38354199408855 NA 0 NA NA NA NA NA NA 4 NA NA 1 7 16
"32759" 1.52024659132878 1.27413938575505 0 50 49 NA 1 0 0 7 NA NA 2 9 18
"32760" NA NA NA NA NA NA NA NA NA 4 NA NA 2 11 17
"32761" 0.304941499590143 0.403789759650633 0 NA 57 2 1 1 0 7 NA NA 1 11 14
"32762" NA 0.212994158757679 NA 57 56 2 1 1 0 7 NA NA 1 10 18
"32763" 1.34249533560596 NA NA NA NA NA NA NA NA 1 NA NA 2 8 9
"32764" 0.347247063223661 NA 0 NA NA NA NA NA NA 4 NA NA 1 11 17
"32765" 0.614299074531863 0.457155811207046 0 47 51 NA 1 9999 9999 3 NA NA 2 11 12
"32766" 0.614458670908716 0.896469245911978 0 50 77 NA 1 0 0 3 NA NA 1 10 17
"32767" 0.125983954035142 0.151865807636212 0 39 45 NA 1 0 0 6 NA NA 2 10 16
"32768" 0.201098097183828 0.209505373178027 0 42 66 NA 1 0 0 7 NA NA 1 11 10
"32769" 0.206903338284047 NA 0 NA NA NA NA NA NA 6 NA NA 2 11 12
"32770" 0.0373220378336931 NA 0 NA NA NA NA NA NA 4 NA NA 1 11 16
"32771" 0.906819593074394 1.10942607157193 0 50 67 NA 1 1 0 2 NA NA 2 3 18
"32772" NA NA NA NA NA NA NA NA NA 5 NA NA 1 10 17
"32773" 0.688830581701649 NA 0 NA NA NA NA NA NA 5 NA NA 2 7 20
"32774" 0.575911842993626 0.870988568082763 0 NA 20 3 1 0 0 3 NA NA 1 11 16
"32775" 0.761159212161079 NA 0 NA NA NA NA NA NA 6 NA NA 2 7 1
"32776" NA NA NA NA NA NA NA NA NA 7 NA NA 1 11 3
"32777" NA NA NA NA NA NA NA NA NA 2 NA NA 2 3 16
"32778" 1.96641545537178 1.23513908560794 0 58 57 NA 1 1 1 5 NA NA 1 2 1
"32779" 0.232787692313388 0.589103306076392 0 76 60 NA 1 1 0 7 NA NA 2 10 18
"32780" 0.284635544742971 0.361981642572658 0 NA 58 3 1 1 0 7 NA NA 2 11 1
"32781" 1.54234111290779 NA 0 43 44 4 NA NA NA 5 NA NA 2 11 1
"32782" 1.3974437939341 1.3776952393817 0 73 57 NA 1 1 0 5 NA NA 1 6 8
"32783" 1.95788294395297 1.93691085964622 0 54 54 NA 1 0 1 6 NA NA 2 2 16
"32784" 0.225320306746252 NA 0 NA 53 3 NA NA NA 7 NA NA 1 11 6
"32785" 0.254597993874972 NA 0 NA NA NA NA NA NA 7 NA NA 1 11 16
"32786" 0.38875129619126 0.0632834557995982 0 NA 57 2 1 0 0 6 NA NA 2 10 16
"32787" 0.455124302715056 0.588059493475378 0 39 42 NA 1 0 0 6 NA NA 2 11 16
"32788" 0.412119607069476 0.233657538340526 0 75 48 NA 1 0 0 2 NA NA 1 10 17
"32789" 0.0687214051316705 0.105730348208285 0 54 9999 NA 1 0 0 7 NA NA 2 10 17
"32790" 0.58930920135199 0.70151165605271 0 44 66 NA 1 0 0 7 NA NA 2 10 11
"32791" 0.160676635532708 0.200238573854597 0 NA 77 3 1 1 0 7 NA NA 1 11 16
"32792" 0.370604313850093 NA 0 NA NA NA NA NA NA 4 NA NA 1 11 10
"32793" 0.903997766240285 0.669089216234241 0 NA 9999 9999 1 0 0 2 NA NA 2 10 11
"32794" 2.44531447711266 NA 0 40 NA NA NA NA NA 6 NA NA 2 6 18
"32795" 0.237778348402511 0.312416130245913 0 50 48 NA 1 0 0 7 NA NA 1 10 18
"32796" 0.126823171747295 0.401681209958816 0 51 50 NA 1 0 0 7 NA NA 2 10 16
"32797" 0.6269475068573 NA 0 98 NA NA NA NA NA 4 NA NA 2 6 1
"32798" 1.02578840912763 1.16973319629553 0 51 35 NA 1 1 0 5 NA NA 2 10 18
"32799" 0.166164317672471 0.100233419180421 0 62 55 NA 1 1 0 6 NA NA 1 11 12
"32800" 0.732790016429098 0.830920051112092 0 76 NA NA 0 NA NA 7 NA NA 1 10 3
"32801" NA NA NA NA NA NA NA NA NA 2 NA NA 2 11 16
"32802" 1.09850815481432 NA 0 3 3 NA NA NA NA 6 NA NA 2 10 5
"32803" 1.00366905998409 0.751526597208066 0 67 86 NA 1 1 0 7 NA NA 2 2 9
"32804" 0.694610075966945 0.293080730497935 0 55 53 4 1 1 0 6 NA NA 2 3 18
"32805" 0.32213877575032 NA 0 NA NA NA NA NA NA 7 NA NA 2 11 9
"32806" 0.641268384328382 0.80999089610643 0 NA 70 3 1 1 0 6 NA NA 2 10 4
"32807" 2.83631461550601 NA 0 NA NA NA NA NA NA 2 NA NA 1 11 7
"32808" 0.0246477326466594 NA 0 NA NA NA NA NA NA 6 NA NA 1 11 17
"32809" 0.0336406177515831 NA 0 NA NA NA NA NA NA 6 NA NA 1 10 16
"32810" 0.545119328151511 0.879181735481228 0 9999 41 NA 1 0 0 5 NA NA 2 11 16
"32811" 0.445944084043766 0.475374584958995 0 52 46 NA 1 1 0 7 NA NA 2 11 1
"32812" 0.708443000331916 0.953331143553186 0 9999 57 3 1 1 0 7 NA NA 2 10 11
"32813" NA NA NA NA NA NA NA NA NA 7 NA NA 2 11 19
"32814" 0.147056127420348 0.202125032458596 0 48 45 NA 1 1 0 7 NA NA 1 11 14
"32815" 0.250777456515584 NA 0 42 NA NA NA NA NA 6 NA NA 2 11 17
"32816" 2.17507368211105 NA 0 NA NA NA NA NA NA 6 NA NA 1 8 1
"32817" 0.111919924708224 NA 0 NA NA NA NA NA NA 7 NA NA 1 11 16
"32818" 2.09484474637412 NA 0 NA NA NA NA NA NA 7 NA NA 1 2 1
"32819" NA NA NA NA NA NA NA NA NA 5 NA NA 1 11 9
"32820" 0.2717781180525 0.184838615802865 0 78 78 NA 1 0 0 6 NA NA 1 11 17
"32821" 0.497892896219579 0.542832985130289 0 45 50 NA 1 1 0 7 NA NA 2 11 9
"32822" 0.285000101096636 0.212298624261256 0 50 57 3 1 0 0 6 NA NA 1 11 6
"32823" NA NA NA NA NA NA NA NA NA 7 NA NA 1 6 18
"32824" NA NA NA NA NA NA NA NA NA 7 NA NA 2 11 1
"32825" 1.15256368441321 1.04039192239932 0 49 46 NA 1 1 0 5 NA NA 1 3 1
"32826" 0.132366240097216 NA 0 NA NA NA NA NA NA 6 NA NA 1 11 6
"32827" 0.439224529653266 0.503437976592341 0 NA 54 4 1 0 0 4 NA NA 2 11 16
"32828" NA NA NA NA NA NA NA NA NA 4 NA NA 2 7 16
"32829" 0.0668621630333557 0.0732662076845026 0 7 21 2 1 0 0 6 NA NA 2 11 18
"32830" 0.200070224110902 0.166049867362374 0 45 50 3 1 1 9999 6 NA NA 2 11 17
"32831" 2.42021863208786 NA 1 NA NA NA NA NA NA 2 NA NA 2 9 11
"32832" 1.42116127061676 NA 0 63 52 NA NA NA NA 3 NA NA 2 10 18
"32833" NA NA NA NA NA NA NA NA NA 6 NA NA 1 11 15
"32834" 0.235833378287504 NA 0 4 77 NA NA NA NA 7 NA NA 1 11 16
"32835" 1.27376246716722 NA 0 NA NA NA NA NA NA 6 NA NA 1 11 6
"32836" 2.19793516286671 1.95395961195877 0 51 9999 NA 1 1 0 6 NA NA 2 5 11
"32837" 1.57315835947967 2.21235083462001 0 63 76 3 1 1 0 6 NA NA 2 11 20
"32838" NA NA NA NA NA NA NA NA NA 1 NA NA 2 2 19
"32839" 1.31358110364701 1.56077893064753 0 50 50 NA 1 0 0 3 NA NA 1 11 12
"32840" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 18
"32841" 0.268687954026992 NA 0 NA NA NA NA NA NA 4 NA NA 1 11 12
"32842" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 1
"32843" 0.0674712984155792 NA 0 41 50 NA NA NA NA 6 NA NA 2 11 17
"32844" 0.319865193266639 0.610342013220796 0 48 43 NA 1 0 0 4 NA NA 1 11 16
"32845" NA NA NA NA NA NA NA NA NA 2 NA NA 2 7 16
"32846" 0.130887617679493 0.157431178114774 0 46 44 NA 1 0 0 5 NA NA 1 11 17
"32847" 0.254597993874972 0.499386450011815 0 NA 61 3 1 1 0 7 NA NA 1 11 18
"32848" 0.530528869132581 0.998611417103372 0 44 NA NA 1 0 0 3 NA NA 1 11 6
"32849" NA NA NA NA NA NA NA NA NA 2 NA NA 1 10 11
"32850" NA NA NA NA NA NA NA NA NA 3 NA NA 2 11 15
"32851" 0.0698158888946518 0.0845624694714953 0 NA 50 4 1 0 0 4 NA NA 2 11 18
"32852" 0.86432470116729 1.82965026591349 1 50 51 NA 1 1 0 5 NA NA 1 10 9
"32853" 0.365908676832986 0.391956303136254 0 NA 47 2 1 0 0 7 NA NA 1 10 7
"32854" NA NA NA NA NA NA NA NA NA 4 NA NA 2 7 9
"32855" NA NA NA NA NA NA NA NA NA 4 NA NA 2 10 11
"32856" 0.661978560130282 NA 0 NA NA NA NA NA NA 7 NA NA 2 11 1
"32857" 0.645856777239767 0.555526763096588 0 5 3 NA 1 1 0 6 NA NA 1 11 16
"32858" NA NA NA NA NA NA NA NA NA 6 NA NA 2 11 11
"32859" NA NA NA NA NA NA NA NA NA 3 NA NA 1 11 14
"32860" 0.146234533744548 0.195078368187705 0 9999 54 NA 1 0 0 4 NA NA 2 7 17
"32861" 0.0746838393628497 NA 0 47 42 NA NA NA NA 6 NA NA 1 10 15
"32862" 4.65032529743824 NA NA NA NA NA NA NA NA 4 NA NA 2 7 11
"32863" 0.0890690058942241 NA 0 NA NA NA NA NA NA 5 NA NA 2 7 17
"32864" NA NA NA NA NA NA NA NA NA 4 NA NA 1 11 1
"32865" 0.172487658278208 NA 0 NA NA NA NA NA NA 3 NA NA 2 11 17
"32866" 0.358661651361966 NA 0 NA NA NA NA NA NA 3 NA NA 1 7 17
"32867" NA NA NA NA 53 4 NA NA NA 2 NA NA 2 3 11
"32868" 0.268687954026992 NA 0 25 NA NA NA NA NA 6 NA NA 1 11 16
"32869" 1.03347326151936 0.757610707634785 0 55 46 NA 0 NA NA 5 NA NA 1 11 7
"32870" 1.51461700010449 1.22233202108215 0 15 43 NA 1 0 0 3 NA NA 1 10 16
"32871" 0.762015278316274 NA 0 NA NA NA NA NA NA 4 NA NA 1 7 11
"32872" 0.130887617679493 NA 0 NA NA NA NA NA NA 4 NA NA 1 11 12
"32873" 1.07375404093831 NA 0 NA NA NA NA NA NA 4 NA NA 2 7 16
"32874" 3.63502651791257 1.76093092686963 0 42 61 NA 1 0 0 6 NA NA 2 7 18
"32875" 0.253434463017844 0.230854919040507 0 45 38 NA 1 0 0 5 NA NA 2 11 15
